,Unnamed: 0,OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,DBH,PLANTING_SEASON,CROWN_AREA_MIDPOINT,CROWN_AREA_COMPLETE,Data Source
22169,22169,26631795,Brentry Primary School,357688.04,179568.59,357688.04,179568.59,357688.04,179568.59,Acer campestre,Field Maple,Field maple,Acer campestre,4.0,9.0,0.16,Not Applicable,60.05,60.05,Original
22170,22170,26631796,Brentry Primary School,357681.37,179568.49,357681.37,179568.49,357681.37,179568.49,Acer campestre,Field Maple,Field maple,Acer campestre,6.0,9.0,0.51,Not Applicable,60.05,60.05,Original
22171,22171,26631797,Brentry Primary School,357677.93,179564.95,357677.93,179564.95,357677.93,179564.95,Prunus avium,Cherry,Wild cherry,Prunus avium,4.0,9.0,0.17,Not Applicable,60.05,60.05,Original
22172,22172,26631798,Brentry Primary School,357675.91,179561.51,357675.91,179561.51,357675.91,179561.51,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,3.0,9.0,0.08,Not Applicable,60.05,60.05,Original
22173,22173,26631799,Brentry Primary School,357684.3,179562.72,357684.3,179562.72,357684.3,179562.72,Populus nigra Italica,Poplar,Lombardy poplar,Populus nigra Italica,10.0,15.0,0.54,Not Applicable,150.05,150.05,Original
22174,22174,26631800,Brentry Primary School,357700.65,179401.44,357700.65,179401.44,357700.65,179401.44,Tilia x europea,Lime,European lime,Tilia x europea,14.0,10.0,0.5700000000000001,Not Applicable,150.05,150.05,Original
22175,22175,26631801,Brentry Primary School,357807.94,179518.03,357807.94,179518.03,357807.94,179518.03,Betula pendula,Silver Birch,Silver birch,Betula pendula,2.0,2.0,0.05,Not Applicable,10.0,10.0,Original
22176,22176,26631802,Brentry Primary School,357782.16,179538.17,357782.16,179538.17,357782.16,179538.17,Acer platanoides,Maple,Norway maple,Acer platanoides,7.0,4.0,0.3,Not Applicable,60.05,60.05,Original
22177,22177,26631803,Brentry Primary School,357742.68,179557.99,357742.68,179557.99,357742.68,179557.99,Populus x canadensis,Poplar,Hybrid black poplar,Populus x canadensis,27.0,17.0,0.91,Not Applicable,528.55,528.55,Original
22178,22178,26631804,Brentry Primary School,357671.76,179555.03,357671.76,179555.03,357671.76,179555.03,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,5.0,9.0,0.22,Not Applicable,60.05,60.05,Original
22179,22179,26631805,Brentry Primary School,357650.41,179485.4,357650.41,179485.4,357650.41,179485.4,Acer platanoides,Maple,Norway maple,Acer platanoides,11.0,9.0,0.47,Not Applicable,150.05,150.05,Original
22180,22180,26631806,Kenmare Road Allotments,359445.48,170223.69,359445.48,170223.69,359445.48,170223.69,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22181,22181,26631807,Brentry Primary School,357700.49,179567.88,357700.49,179567.88,357700.49,179567.88,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,4.0,9.0,0.12,Not Applicable,60.05,60.05,Original
22182,22182,26631808,Brentry Primary School,357698.47,179567.07,357698.47,179567.07,357698.47,179567.07,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,3.0,8.0,0.09,Not Applicable,60.05,60.05,Original
22183,22183,26631809,Brentry Primary School,357697.15,179566.16,357697.15,179566.16,357697.15,179566.16,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,2.0,7.0,0.09,Not Applicable,10.0,10.0,Original
22184,22184,26631810,Kenmare Road Allotments,359429.15,170209.79,359429.15,170209.79,359429.15,170209.79,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,7.0,8.0,0.4219803278688524,Not Applicable,60.05,60.05,Original
22185,22185,26631811,Kenmare Road Allotments,359443.81,170226.26,359443.81,170226.26,359443.81,170226.26,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22186,22186,26631812,Kenmare Road Allotments,359447.9,170220.67,359447.9,170220.67,359447.9,170220.67,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22187,22187,26631813,Kenmare Road Allotments,359447.75,170217.5,359447.75,170217.5,359447.75,170217.5,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22188,22188,26631814,Kenmare Road Allotments,359446.39,170213.27,359446.39,170213.27,359446.39,170213.27,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22189,22189,26631815,Kenmare Road Allotments,359449.11,170215.23,359449.11,170215.23,359449.11,170215.23,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22190,22190,26631816,Kersteman Road Allotments,358300.34,175016.82,358300.34,175016.82,358300.34,175016.82,Quercus robur,Oak,English oak,Quercus robur,5.0,9.0,0.27,Not Applicable,,38.54124964880239,Original
22191,22191,26631817,Kenmare Road Allotments,359431.12,170202.23,359431.12,170202.23,359431.12,170202.23,X Cupressocyparis l. Castlewel,Cypress,Leylandcypress cultivar,X Cupressocyparis l. Castlewel,5.0,6.0,0.13,Not Applicable,60.05,60.05,Original
22192,22192,26631818,Kersteman Road Allotments,358316.52,175014.36,358316.52,175014.36,358316.52,175014.36,Ulmus glabra,Elm,Wych elm,Ulmus glabra,19.0,15.0,0.48,Not Applicable,275.05,275.05,Original
22193,22193,26631819,Kersteman Road Allotments,358319.77,175017.61,358319.77,175017.61,358319.77,175017.61,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,14.0,0.35921348314606744,Not Applicable,150.05,150.05,Original
22194,22194,26631820,Kersteman Road Allotments,358320.43,175010.42,358320.43,175010.42,358320.43,175010.42,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,,,0.45,Not Applicable,,164.26455338499073,Original
22195,22195,26631821,Kersteman Road Allotments,358312.81,175012.51,358312.81,175012.51,358312.81,175012.51,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,14.0,0.35921348314606744,Not Applicable,150.05,150.05,Original
22196,22196,26631822,Kersteman Road Allotments,358311.36,174979.69,358311.36,174979.69,358311.36,174979.69,Fagus sylvatica,Beech,Common beech,Fagus sylvatica,,,0.3424277456647399,Not Applicable,,123.79524940659908,Imputed
22197,22197,26631823,Kersteman Road Allotments,358331.6,175008.1,358331.6,175008.1,358331.6,175008.1,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,14.0,0.23,Not Applicable,150.05,150.05,Original
22198,22198,26631824,Kersteman Road Allotments,358385.61,175109.64,358385.61,175109.64,358385.61,175109.64,Tilia x europea,Lime,European lime,Tilia x europea,12.0,16.0,0.66,Not Applicable,150.05,150.05,Original
22199,22199,26631825,Kersteman Road Allotments,358392.1,175114.27,358392.1,175114.27,358392.1,175114.27,Tilia x europea,Lime,European lime,Tilia x europea,10.0,9.0,0.61,Not Applicable,60.05,60.05,Original
22200,22200,26631826,Kersteman Road Allotments,358436.38,175057.25,358436.38,175057.25,358436.38,175057.25,Prunus Kanzan,Cherry,Kanzan cherry,Prunus Kanzan,12.0,6.0,0.46,Not Applicable,60.05,60.05,Original
22201,22201,26631827,Kilburn Street,360984.41,173784.79,360984.41,173784.79,360984.41,173784.79,Ginkgo biloba,Gingko,Maidenhair tree,Ginkgo biloba,2.0,4.0,0.14,Not Applicable,10.0,10.0,Original
22202,22202,26631828,Kilburn Street,360984.74,173806.65,360984.74,173806.65,360984.74,173806.65,Corylus colurna,Hazel,Turkish hazel,Corylus colurna,3.0,5.0,0.15,Not Applicable,10.0,10.0,Original
22203,22203,26631829,Kilmersdon Road,357884.18,167837.07,357884.18,167837.07,357884.18,167837.07,Populus x canadensis,Poplar,Hybrid black poplar,Populus x canadensis,22.0,21.0,0.93,Not Applicable,528.55,528.55,Original
22204,22204,26631830,Kingsmarsh House Residential Land,360545.74,173385.95,360545.74,173385.95,360545.74,173385.95,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,16.0,10.0,0.6,Not Applicable,150.05,150.05,Original
22205,22205,26631831,Kingsmarsh House Residential Land,360525.04,173362.04,360525.04,173362.04,360525.04,173362.04,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,10.0,5.0,0.32,Not Applicable,60.05,60.05,Original
22206,22206,26631832,Kingsmarsh House Residential Land,360544.52,173362.64,360544.52,173362.64,360544.52,173362.64,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,8.0,4.0,0.19,Not Applicable,60.05,60.05,Original
22207,22207,26631833,Kingsmarsh House Residential Land,360545.42,173368.94,360545.42,173368.94,360545.42,173368.94,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,8.0,5.0,0.23,Not Applicable,60.05,60.05,Original
22208,22208,26631834,Kingsmarsh House Residential Land,360544.36,173396.49,360544.36,173396.49,360544.36,173396.49,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,0.23325335892514396,Planting Season 23/24,,67.72481183114172,Imputed
22209,22209,26631835,Kingsmarsh House Residential Land,360538.12,173395.17,360538.12,173395.17,360538.12,173395.17,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,14.0,0.5,Not Applicable,150.05,150.05,Original
22210,22210,26631836,Kingsmarsh House Residential Land,360528.72,173394.98,360528.72,173394.98,360528.72,173394.98,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,14.0,12.0,0.41,Not Applicable,150.05,150.05,Original
22211,22211,26631837,Kingsmarsh House Residential Land,360520.73,173394.23,360520.73,173394.23,360520.73,173394.23,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,12.0,10.0,0.33,Not Applicable,150.05,150.05,Original
22212,22212,26631838,Kingsmarsh House Residential Land,360511.8,173392.35,360511.8,173392.35,360511.8,173392.35,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,9.0,0.41,Not Applicable,150.05,150.05,Original
22213,22213,26631839,Kingsmarsh House Residential Land,360503.24,173389.15,360503.24,173389.15,360503.24,173389.15,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,10.0,0.38,Not Applicable,150.05,150.05,Original
22214,22214,26631840,Kingsmarsh House Residential Land,360495.81,173386.98,360495.81,173386.98,360495.81,173386.98,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,10.0,10.0,0.4,Not Applicable,60.05,60.05,Original
22215,22215,26631841,Kingsmarsh House Residential Land,360526.28,173379.18,360526.28,173379.18,360526.28,173379.18,Robinia pseudoacacia,Acacia,False acacia,Robinia pseudoacacia,16.0,12.0,0.75,Not Applicable,150.05,150.05,Original
22216,22216,26631842,Kingsmarsh House Residential Land,360514.06,173379.46,360514.06,173379.46,360514.06,173379.46,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,12.0,8.0,0.5,Not Applicable,60.05,60.05,Original
22217,22217,26631843,Kingsmarsh House Residential Land,360506.53,173377.95,360506.53,173377.95,360506.53,173377.95,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,12.0,5.0,0.34,Not Applicable,60.05,60.05,Original
22218,22218,26631844,Kingsmarsh House Residential Land,360493.65,173358.68,360493.65,173358.68,360493.65,173358.68,Juglans regia,Walnut,Common walnut,Juglans regia,12.0,8.0,0.45,Not Applicable,60.05,60.05,Original
22219,22219,26631845,Kingsmarsh House Residential Land,360448.74,173317.56,360448.74,173317.56,360448.74,173317.56,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,15.0,12.0,0.61,Not Applicable,150.05,150.05,Original
22220,22220,26631846,Kingsmarsh House Residential Land,360464.35,173320.72,360464.35,173320.72,360464.35,173320.72,Sequoia sempervirens,Redwood,Coast redwood,Sequoia sempervirens,2.0,2.0,0.5156000000000001,Planting Season 13/14,10.0,10.0,Original
22221,22221,26631847,Kingsmarsh House Residential Land,360472.86,173317.39,360472.86,173317.39,360472.86,173317.39,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,9.0,6.0,0.3,Not Applicable,60.05,60.05,Original
22222,22222,26631848,Kingsmarsh House Residential Land,360477.0,173321.25,360477.0,173321.25,360477.0,173321.25,Sorbus aucuparia,Rowan,Rowan,Sorbus aucuparia,6.0,4.0,0.17,Not Applicable,60.05,60.05,Original
22223,22223,26631849,Kingsmarsh House Residential Land,360451.89,173331.78,360451.89,173331.78,360451.89,173331.78,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,6.0,9.0,0.26,Not Applicable,60.05,60.05,Original
22224,22224,26631850,Kingsmarsh House Residential Land,360448.7,173329.99,360448.7,173329.99,360448.7,173329.99,Acer saccharinum,Maple,Silver maple,Acer saccharinum,12.0,7.0,0.29,Not Applicable,60.05,60.05,Original
22225,22225,26631851,Kingsmarsh House Residential Land,360446.72,173334.5,360446.72,173334.5,360446.72,173334.5,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,7.0,0.32,Not Applicable,60.05,60.05,Original
22226,22226,26631852,Kingsmarsh House Residential Land,360448.32,173344.29,360448.32,173344.29,360448.32,173344.29,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,9.0,10.0,0.29,Not Applicable,60.05,60.05,Original
22227,22227,26631853,Kingsmarsh House Residential Land,360448.13,173349.46,360448.13,173349.46,360448.13,173349.46,Acer campestre,Field Maple,Field maple,Acer campestre,8.0,9.0,0.25,Not Applicable,60.05,60.05,Original
22228,22228,26631854,Kingsmarsh House Residential Land,360447.94,173353.6,360447.94,173353.6,360447.94,173353.6,Prunus avium,Cherry,Wild cherry,Prunus avium,11.0,10.0,0.33,Not Applicable,150.05,150.05,Original
22229,22229,26631855,Kingsmarsh House Residential Land,360446.44,173361.77,360446.44,173361.77,360446.44,173361.77,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,10.0,0.35,Not Applicable,150.05,150.05,Original
22230,22230,26631856,Kingsmarsh House Residential Land,360445.69,173370.99,360445.69,173370.99,360445.69,173370.99,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,9.0,0.22,Not Applicable,150.05,150.05,Original
22231,22231,26631857,Kingsmarsh House Residential Land,360456.88,173375.79,360456.88,173375.79,360456.88,173375.79,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,9.0,8.0,0.3,Not Applicable,60.05,60.05,Original
22232,22232,26631858,Kingsmarsh House Residential Land,360464.4,173377.48,360464.4,173377.48,360464.4,173377.48,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,10.0,0.4,Not Applicable,150.05,150.05,Original
22233,22233,26631859,Kingsmarsh House Residential Land,360472.39,173379.18,360472.39,173379.18,360472.39,173379.18,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,10.0,0.4,Not Applicable,150.05,150.05,Original
22234,22234,26631860,Kingsmarsh House Residential Land,360478.69,173371.75,360478.69,173371.75,360478.69,173371.75,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,14.0,10.0,0.47,Not Applicable,150.05,150.05,Original
22235,22235,26631861,Kingsmarsh House Residential Land,360458.67,173362.24,360458.67,173362.24,360458.67,173362.24,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,11.0,8.0,0.5,Not Applicable,60.05,60.05,Original
22236,22236,26631862,Kingsmarsh House Residential Land,360459.32,173356.8,360459.32,173356.8,360459.32,173356.8,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,10.0,8.0,0.59,Not Applicable,60.05,60.05,Original
22237,22237,26631863,Kingsmarsh House Residential Land,360471.54,173355.29,360471.54,173355.29,360471.54,173355.29,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,10.0,8.0,0.38,Not Applicable,60.05,60.05,Original
22238,22238,26631864,Kingsmarsh House Residential Land,360450.64,173297.88,360450.64,173297.88,360450.64,173297.88,Fraxinus excelsior Diversifoli,Ash,Single-leafed ash ,Fraxinus excelsior Diversifoli,15.0,12.0,0.44,Not Applicable,150.05,150.05,Original
22239,22239,26631865,Kingsmarsh House Residential Land,360452.31,173289.6,360452.31,173289.6,360452.31,173289.6,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,13.0,14.0,0.5,Not Applicable,150.05,150.05,Original
22240,22240,26631866,Kingsmarsh House Residential Land,360444.37,173341.09,360444.37,173341.09,360444.37,173341.09,Alnus glutinosa,Alder,Black alder,Alnus glutinosa,5.0,7.0,0.18,Not Applicable,60.05,60.05,Original
22241,22241,26631867,Kingsmarsh House Residential Land,360450.77,173375.51,360450.77,173375.51,360450.77,173375.51,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,4.0,5.0,0.09,Not Applicable,10.0,10.0,Original
22242,22242,26631868,Kingsmarsh House Residential Land,360459.98,173367.42,360459.98,173367.42,360459.98,173367.42,Acer platanoides cv,Maple,Norway maple cultivar,Acer platanoides cv,20.0,11.0,0.6,Not Applicable,275.05,275.05,Original
22243,22243,26631869,Kingsmarsh House Residential Land,360539.32,173364.36,360539.32,173364.36,360539.32,173364.36,Paulownia tomentosa,Foxglove Tree,Foxglove tree,Paulownia tomentosa,,,0.06,Planting Season 22/23,,2.8045902645908924,Original
22244,22244,26631870,Kingsmarsh House Residential Land,360457.63,173326.09,360457.63,173326.09,360457.63,173326.09,Sequoia sempervirens,Redwood,Coast redwood,Sequoia sempervirens,,,0.07,Planting Season 22/23,,2.6956017081499124,Original
22245,22245,26631871,Kingsmarsh House Residential Land,360526.98,173306.58,360526.98,173306.58,360526.98,173306.58,Alnus glutinosa,,,Alnus glutinosa,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22246,22246,26631872,Kingsmarsh House Residential Land,360457.42,173337.14,360457.42,173337.14,360457.42,173337.14,Ulmus 'New Horizon',,,Ulmus 'New Horizon',,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22247,22247,26631873,Kingsmarsh House Residential Land,360511.71,173385.74,360511.71,173385.74,360511.71,173385.74,Castanea sativa,,,Castanea sativa,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22248,22248,26631874,Kingsmarsh House Residential Land,360533.28,173390.76,360533.28,173390.76,360533.28,173390.76,Acer pseudoplatanus,,,Acer pseudoplatanus,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22249,22249,26631875,Kingsmarsh House Residential Land,360457.96,173345.19,360457.96,173345.19,360457.96,173345.19,Ulmus 'New Horizon',,,Ulmus 'New Horizon',,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22250,22250,26631876,Kingsmarsh House Residential Land,360548.68,173314.93,360548.68,173314.93,360548.68,173314.93,Castanea sativa,,,Castanea sativa,,,0.06,Planting Season 25/26,,2.8045902645908924,Original
22251,22251,26631877,Kingsley House (SH),359798.45,172871.62,359798.45,172871.62,359798.45,172871.62,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,10.0,7.0,0.25,Not Applicable,60.05,60.05,Original
22252,22252,26631878,Kingsmarsh House Residential Land,360542.81,173367.24,360542.81,173367.24,360542.81,173367.24,Paulownia tomentosa,Foxglove Tree,Foxglove tree,Paulownia tomentosa,,,0.06,Planting Season 22/23,,2.8045902645908924,Original
22253,22253,26631879,Kingsmarsh House Residential Land,360456.41,173319.07,360456.41,173319.07,360456.41,173319.07,Sequoia sempervirens,Redwood,Coast redwood,Sequoia sempervirens,,,0.07,Planting Season 22/23,,2.6956017081499124,Original
