OBJECTID,SITE_NAME,X,Y,EXTENT_EASTING_1,EXTENT_NORTHING_1,EXTENT_EASTING_2,EXTENT_NORTHING_2,LATIN_NAME,COMMON_NAME,FULL_COMMON_NAME,TREE_SPECIES,CROWN_WIDTH,CROWN_HEIGHT,MIN_CROWN_AREA,MAX_CROWN_AREA,DBH,PLANTING_SEASON
26653209,Headley Lane Park,357864.73,168931.2,357864.73,168931.2,357864.73,168931.2,Betula pendula,Silver Birch,Silver birch,Betula pendula,6.0,8.0,20.1,100.0,0.16,Not Applicable
26653210,Headley Lane Park,357862.34,168936.66,357862.34,168936.66,357862.34,168936.66,Betula pendula,Silver Birch,Silver birch,Betula pendula,6.0,8.0,20.1,100.0,0.22,Not Applicable
26653211,Headley Lane Park,357862.63,168935.28,357862.63,168935.28,357862.63,168935.28,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653212,Headley Lane Park,357865.63,168934.62,357865.63,168934.62,357865.63,168934.62,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653213,Headley Lane Park,357861.08,168935.58,357861.08,168935.58,357861.08,168935.58,Betula utilis jacquemontii,Birch,Jacquemont's birch,Betula utilis jacquemontii,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653214,Headley Lane Park,357865.69,168933.06,357865.69,168933.06,357865.69,168933.06,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653215,Headley Lane Park,357864.67,168932.34,357864.67,168932.34,357864.67,168932.34,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653216,Headley Lane Park,357863.9,168917.0,357863.9,168917.0,357863.9,168917.0,Acer campestre,Field Maple,Field maple,Acer campestre,5.0,7.0,20.1,100.0,0.2,Not Applicable
26653217,Headley Lane Park,357862.76,168915.8,357862.76,168915.8,357862.76,168915.8,Acer campestre,Field Maple,Field maple,Acer campestre,5.0,7.0,20.1,100.0,0.2,Not Applicable
26653218,Headley Lane Park,357861.26,168915.14,357861.26,168915.14,357861.26,168915.14,Acer campestre,Field Maple,Field maple,Acer campestre,5.0,7.0,20.1,100.0,0.2,Not Applicable
26653219,Headley Lane Park,357862.58,168917.18,357862.58,168917.18,357862.58,168917.18,Betula pendula,Silver Birch,Silver birch,Betula pendula,5.0,6.0,20.1,100.0,0.11,Not Applicable
26653220,Headley Lane Park,357851.28,168869.33,357851.28,168869.33,357851.28,168869.33,Prunus Snow Goose,Cherry,Cherry,Prunus Snow Goose,,,,,0.06,Planting Season 21/22
26653221,Headley Lane Park,357861.99,168872.89,357861.99,168872.89,357861.99,168872.89,Prunus Kiku-shidare,Cherry,Japanese weeping cherry,Prunus Kiku-shidare,,,,,0.06,Planting Season 24/25
26653222,Headley Lane Park,357877.56,168965.78,357877.56,168965.78,357877.56,168965.78,Carpinus betulus,Hornbeam,Hornbeam,Carpinus betulus,8.0,10.0,20.1,100.0,0.39,Not Applicable
26653223,Headley Lane Park,357879.12,168985.81,357879.12,168985.81,357879.12,168985.81,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,5.0,6.0,20.1,100.0,0.19,Not Applicable
26653224,Headley Lane Park,357844.24,168973.38,357844.24,168973.38,357844.24,168973.38,Aesculus indica,Horse Chestnut,Indian horse chestnut,Aesculus indica,1.0,2.0,0.0,20.0,0.05,Planting Season 12/13
26653225,Headley Lane Park,357856.82,168965.18,357856.82,168965.18,357856.82,168965.18,Acer campestre,Field Maple,Field maple,Acer campestre,6.0,7.0,20.1,100.0,0.2,Not Applicable
26653226,Headley Lane Park,357881.38,168917.52,357881.38,168917.52,357881.38,168917.52,Pyrus calleryana Chanticleer,Paper Mulberry,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 24/25
26653227,St Annes Park,362103.58,172228.24,362103.58,172228.24,362103.58,172228.24,ZZ Tree stump,,,ZZ Tree stump,1.0,1.0,0.0,20.0,0.2,Not Applicable
26653228,St Annes Park,362065.16,172239.43,362065.16,172239.43,362065.16,172239.43,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,2.0,3.0,0.0,20.0,0.1,Not Applicable
26653229,St Annes Park,362075.29,172236.7,362075.29,172236.7,362075.29,172236.7,ZZ Tree stump,,,ZZ Tree stump,1.0,1.0,0.0,20.0,0.2,Not Applicable
26653230,St Annes Park,362094.22,172231.02,362094.22,172231.02,362094.22,172231.02,ZZ Tree stump,,,ZZ Tree stump,1.0,1.0,0.0,20.0,0.2,Not Applicable
26653231,St Annes Park,362099.46,172235.59,362099.46,172235.59,362099.46,172235.59,ZZ Tree stump,,,ZZ Tree stump,1.0,1.0,0.0,20.0,0.2,Not Applicable
26653232,St Annes Park,362083.96,172233.76,362083.96,172233.76,362083.96,172233.76,Prunus cerasifera,Plum,Cherry plum,Prunus cerasifera,6.0,6.0,20.1,100.0,0.36,Not Applicable
26653233,St Annes Park,362108.74,172243.74,362108.74,172243.74,362108.74,172243.74,Malus - Species Unknown,Apple,Unidentified apple,Malus - Species Unknown,3.0,4.0,0.0,20.0,0.18,Not Applicable
26653234,St Annes Park,362110.81,172251.78,362110.81,172251.78,362110.81,172251.78,Crataegus monogyna,Hawthorn,Common hawthorn,Crataegus monogyna,2.0,4.0,0.0,20.0,0.26,Not Applicable
26653235,St Annes Park,362112.23,172258.71,362112.23,172258.71,362112.23,172258.71,Betula pendula,Silver Birch,Silver birch,Betula pendula,13.0,16.0,100.1,200.0,0.52,Not Applicable
26653236,St Annes Park,362113.72,172263.9,362113.72,172263.9,362113.72,172263.9,Betula pendula,Silver Birch,Silver birch,Betula pendula,14.0,15.0,100.1,200.0,0.49,Not Applicable
26653237,St Annes Park,362115.71,172269.4,362115.71,172269.4,362115.71,172269.4,Ilex - Unknown Species,Holly,Unidentified holly,Ilex - Unknown Species,4.0,8.0,20.1,100.0,0.29,Not Applicable
26653238,St Annes Park,362142.51,172391.06,362142.51,172391.06,362142.51,172391.06,Acer pseudoplatanus,Sycamore,Sycamore,Acer pseudoplatanus,11.0,9.0,20.1,100.0,0.43,Planting Season 12/13
26653239,St Annes Park,362111.77,172382.93,362111.77,172382.93,362111.77,172382.93,Ilex aquifolium Albomarginata,Witch Hazel,Common holly cultivar,Ilex aquifolium Albomarginata,8.0,10.0,20.1,100.0,0.36,Not Applicable
26653240,St Annes Park,362118.09,172388.38,362118.09,172388.38,362118.09,172388.38,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,7.0,7.0,20.1,100.0,0.27,Not Applicable
26653241,St Annes Park,362136.95,172390.89,362136.95,172390.89,362136.95,172390.89,Prunus - Species Unknown,Cherry,Unidentified cherry,Prunus - Species Unknown,6.0,6.0,20.1,100.0,0.31,Not Applicable
26653242,St Annes Park,362116.94,172393.9,362116.94,172393.9,362116.94,172393.9,Salix caprea,Willow,Goat willow,Salix caprea,11.0,11.0,20.1,100.0,0.9,Not Applicable
26653243,St Annes Park,362112.44,172392.81,362112.44,172392.81,362112.44,172392.81,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,7.0,7.0,20.1,100.0,0.25,Not Applicable
26653244,St Annes Park,362078.43,172340.23,362078.43,172340.23,362078.43,172340.23,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 15/16
26653245,St Annes Park,362070.15,172324.7,362070.15,172324.7,362070.15,172324.7,ZZ Tree stump,,,ZZ Tree stump,12.0,17.0,200.1,350.0,0.52,Not Applicable
26653246,St Annes Park,362072.65,172354.49,362072.65,172354.49,362072.65,172354.49,Acer platanoides,Maple,Norway maple,Acer platanoides,7.0,9.0,20.1,100.0,0.35000000000000003,Not Applicable
26653247,St Annes Park,362080.7,172346.55,362080.7,172346.55,362080.7,172346.55,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 15/16
26653248,St Annes Park,362050.54,172365.68,362050.54,172365.68,362050.54,172365.68,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653249,St Annes Park,362063.61,172365.59,362063.61,172365.59,362063.61,172365.59,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653250,St Annes Park,362079.66,172365.91,362079.66,172365.91,362079.66,172365.91,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653251,St Annes Park,362091.96,172366.15,362091.96,172366.15,362091.96,172366.15,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653252,St Annes Park,362012.78,172361.72,362012.78,172361.72,362012.78,172361.72,Prunus padus,Cherry,Bird cherry,Prunus padus,9.0,8.0,20.1,100.0,0.4,Not Applicable
26653253,St Annes Park,362001.34,172365.94,362001.34,172365.94,362001.34,172365.94,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653254,St Annes Park,361988.27,172365.59,361988.27,172365.59,361988.27,172365.59,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653255,St Annes Park,361954.7,172364.4,361954.7,172364.4,361954.7,172364.4,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653256,St Annes Park,362006.43,172373.59,362006.43,172373.59,362006.43,172373.59,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,16.0,100.1,200.0,0.49,Not Applicable
26653257,St Annes Park,362001.65,172377.09,362001.65,172377.09,362001.65,172377.09,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,11.0,15.0,100.1,200.0,0.41000000000000003,Not Applicable
26653258,St Annes Park,362004.25,172379.96,362004.25,172379.96,362004.25,172379.96,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,14.0,16.0,100.1,200.0,0.55,Not Applicable
26653259,St Annes Park,362041.8,172375.63,362041.8,172375.63,362041.8,172375.63,Acer saccharinum,Maple,Silver maple,Acer saccharinum,15.0,18.0,100.1,200.0,0.7000000000000001,Not Applicable
26653260,St Annes Park,362021.8,172377.8,362021.8,172377.8,362021.8,172377.8,Quercus palustris,Oak,Pin oak,Quercus palustris,,,,,0.06,Planting Season 15/16
26653261,St Annes Park,362046.47,172376.98,362046.47,172376.98,362046.47,172376.98,Quercus rubra,Oak,Red oak,Quercus rubra,12.0,16.0,100.1,200.0,0.51,Not Applicable
26653262,St Annes Park,362053.96,172383.0,362053.96,172383.0,362053.96,172383.0,Quercus rubra,Oak,Red oak,Quercus rubra,13.0,16.0,100.1,200.0,0.6,Not Applicable
26653263,St Annes Park,362056.2,172377.54,362056.2,172377.54,362056.2,172377.54,Parrotia persica Vanessa,Ironwood,Persian ironwood cultivar,Parrotia persica Vanessa,,,,,0.05,Planting Season 18/19
26653264,St Annes Park,362072.99,172380.1,362072.99,172380.1,362072.99,172380.1,Tilia x euchlora,Lime,Crimean lime,Tilia x euchlora,6.0,8.0,20.1,100.0,0.3,Not Applicable
26653265,St Annes Park,362081.36,172374.77,362081.36,172374.77,362081.36,172374.77,Tilia x euchlora,Lime,Crimean lime,Tilia x euchlora,10.0,11.0,20.1,100.0,0.39,Not Applicable
26653266,St Annes Park,362082.8,172382.36,362082.8,172382.36,362082.8,172382.36,Tilia x euchlora,Lime,Crimean lime,Tilia x euchlora,9.0,10.0,20.1,100.0,0.4,Not Applicable
26653267,St Annes Park,362134.69,172308.14,362134.69,172308.14,362134.69,172308.14,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,10.0,12.0,100.1,200.0,0.3,Not Applicable
26653268,St Annes Park,362134.79,172313.45,362134.79,172313.45,362134.79,172313.45,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,11.0,13.0,100.1,200.0,0.3,Not Applicable
26653269,St Annes Park,362140.39,172332.59,362140.39,172332.59,362140.39,172332.59,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,13.0,10.0,100.1,200.0,0.51,Not Applicable
26653270,St Annes Park,362132.42,172359.05,362132.42,172359.05,362132.42,172359.05,Juniperus communis,Juniper,Common juniper,Juniperus communis,9.0,2.0,0.0,20.0,0.15,Not Applicable
26653271,St Annes Park,362021.0,172358.85,362021.0,172358.85,362021.0,172358.85,Pinus nigra,Pine,Black pine,Pinus nigra,8.0,9.0,20.1,100.0,0.41000000000000003,Not Applicable
26653272,St Annes Park,362025.94,172365.87,362025.94,172365.87,362025.94,172365.87,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653273,St Annes Park,362037.48,172365.78,362037.48,172365.78,362037.48,172365.78,Pyrus calleryana Chanticleer,Pear,Chanticleer pear,Pyrus calleryana Chanticleer,,,,,0.06,Planting Season 15/16
26653274,St Annes Park,362127.3,172339.99,362127.3,172339.99,362127.3,172339.99,Prunus cerasifera,Plum,Cherry plum,Prunus cerasifera,6.0,7.0,20.1,100.0,0.36,Not Applicable
26653275,St Annes Park,362131.4,172351.66,362131.4,172351.66,362131.4,172351.66,Chamaecyparis lawsoniana cv,Cypress,Lawson's cypress cultivar,Chamaecyparis lawsoniana cv,7.0,8.0,0.0,20.0,0.3,Not Applicable
26653276,St Annes Park,362129.85,172355.46,362129.85,172355.46,362129.85,172355.46,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,8.0,7.0,20.1,100.0,0.3,Not Applicable
26653277,St Annes Park,362129.36,172359.39,362129.36,172359.39,362129.36,172359.39,Juniperus communis,Juniper,Common juniper,Juniperus communis,6.0,4.0,0.0,20.0,0.4,Not Applicable
26653278,St Annes Park,362125.32,172369.08,362125.32,172369.08,362125.32,172369.08,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,9.0,6.0,20.1,100.0,0.34,Not Applicable
26653279,St Annes Park,361919.76,172321.06,361919.76,172321.06,361919.76,172321.06,Liquidambar styraciflua,Sweetgum,Sweetgum,Liquidambar styraciflua,,,,,0.06,Planting Season 18/19
26653280,St Annes Park,362110.5,172392.27,362110.5,172392.27,362110.5,172392.27,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,7.0,7.0,20.1,100.0,0.33,Not Applicable
26653281,St Annes Park,362106.56,172390.96,362106.56,172390.96,362106.56,172390.96,Thuja plicata Atrovirens,Cedar,Western red cedar cultivar,Thuja plicata Atrovirens,7.0,7.0,20.1,100.0,0.3,Not Applicable
26653282,St Annes Park,362088.51,172412.96,362088.51,172412.96,362088.51,172412.96,Acer platanoides,Maple,Norway maple,Acer platanoides,9.0,10.0,20.1,100.0,0.41000000000000003,Not Applicable
26653283,St Annes Park,362079.01,172419.63,362079.01,172419.63,362079.01,172419.63,Acer pseudoplatanus cv,Sycamore,Sycamore cultivar,Acer pseudoplatanus cv,10.0,12.0,100.1,200.0,0.44,Not Applicable
26653284,St Annes Park,362071.48,172406.12,362071.48,172406.12,362071.48,172406.12,Quercus castaneifolia,Oak,Chestnut-leaved oak,Quercus castaneifolia,,,,,0.06,Planting Season 15/16
26653285,St Annes Park,362059.68,172425.45,362059.68,172425.45,362059.68,172425.45,Quercus castaneifolia,Oak,Chestnut-leaved oak,Quercus castaneifolia,,,,,0.06,Planting Season 15/16
26653286,St Annes Park,362088.95,172429.82,362088.95,172429.82,362088.95,172429.82,Acer platanoides,Maple,Norway maple,Acer platanoides,5.0,8.0,20.1,100.0,0.32,Not Applicable
26653287,St Annes Park,362095.77,172419.62,362095.77,172419.62,362095.77,172419.62,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 15/16
26653288,St Annes Park,362103.4,172408.0,362103.4,172408.0,362103.4,172408.0,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 15/16
26653289,St Annes Park,362085.86,172432.39,362085.86,172432.39,362085.86,172432.39,Sorbus aria,Whitebeam,Whitebeam,Sorbus aria,6.0,7.0,20.1,100.0,0.28,Not Applicable
26653290,St Annes Park,362076.64,172445.46,362076.64,172445.46,362076.64,172445.46,Betula pendula,Silver Birch,Silver birch,Betula pendula,,,,,0.06,Planting Season 15/16
26653291,St Annes Park,362045.3,172479.31,362045.3,172479.31,362045.3,172479.31,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,14.0,17.0,100.1,200.0,0.56,Not Applicable
26653292,St Annes Park,362064.79,172436.0,362064.79,172436.0,362064.79,172436.0,Aesculus hippocastanum,Horse Chestnut,Horse chestnut,Aesculus hippocastanum,9.0,10.0,20.1,100.0,0.45,Not Applicable
26653293,St Annes Park,362066.91,172458.17,362066.91,172458.17,362066.91,172458.17,Acer platanoides,Maple,Norway maple,Acer platanoides,14.0,16.0,100.1,200.0,0.63,Not Applicable
26653294,St Annes Park,362057.13,172452.63,362057.13,172452.63,362057.13,172452.63,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,15.0,19.0,100.1,200.0,0.6,Not Applicable
26653295,St Annes Park,362059.1,172457.89,362059.1,172457.89,362059.1,172457.89,Acer platanoides,Maple,Norway maple,Acer platanoides,8.0,12.0,20.1,100.0,0.38,Not Applicable
26653296,St Annes Park,362058.86,172470.48,362058.86,172470.48,362058.86,172470.48,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,15.0,100.1,200.0,0.53,Not Applicable
26653297,St Annes Park,362043.31,172495.16,362043.31,172495.16,362043.31,172495.16,Fraxinus excelsior,Ash,Common ash,Fraxinus excelsior,14.0,15.0,100.1,200.0,0.51,Not Applicable
26653298,St Annes Park,362028.3,172487.54,362028.3,172487.54,362028.3,172487.54,Acer platanoides,Maple,Norway maple,Acer platanoides,12.0,16.0,100.1,200.0,0.51,Not Applicable
26653299,St Annes Park,362026.18,172480.04,362026.18,172480.04,362026.18,172480.04,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,8.0,11.0,20.1,100.0,0.33,Not Applicable
26653300,St Annes Park,362028.19,172476.23,362028.19,172476.23,362028.19,172476.23,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,10.0,10.0,20.1,100.0,0.35000000000000003,Not Applicable
26653301,St Annes Park,362034.47,172477.21,362034.47,172477.21,362034.47,172477.21,Carpinus betulus Fastigiata,Hornbeam,Fastigiate hornbeam,Carpinus betulus Fastigiata,9.0,11.0,20.1,100.0,0.4,Not Applicable
26653302,St Annes Park,362035.84,172453.06,362035.84,172453.06,362035.84,172453.06,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,17.0,100.1,200.0,0.6,Not Applicable
26653303,St Annes Park,362034.03,172448.73,362034.03,172448.73,362034.03,172448.73,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,14.0,100.1,200.0,0.5,Not Applicable
26653304,St Annes Park,362027.92,172450.93,362027.92,172450.93,362027.92,172450.93,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,11.0,100.1,200.0,0.42,Not Applicable
26653305,St Annes Park,362020.99,172442.73,362020.99,172442.73,362020.99,172442.73,Prunus padus,Cherry,Bird cherry,Prunus padus,11.0,11.0,100.1,200.0,0.41000000000000003,Not Applicable
26653306,St Annes Park,362019.05,172437.79,362019.05,172437.79,362019.05,172437.79,Prunus padus,Cherry,Bird cherry,Prunus padus,10.0,11.0,100.1,200.0,0.45,Not Applicable
26653307,St Annes Park,362015.39,172440.24,362015.39,172440.24,362015.39,172440.24,Prunus padus,Cherry,Bird cherry,Prunus padus,10.0,11.0,100.1,200.0,0.44,Not Applicable
26653308,St Annes Park,362010.66,172435.42,362010.66,172435.42,362010.66,172435.42,Alnus incana,Alder,Grey alder,Alnus incana,10.0,11.0,100.1,200.0,0.43,Not Applicable
26653309,St Annes Park,362005.53,172429.5,362005.53,172429.5,362005.53,172429.5,Alnus incana,Alder,Grey alder,Alnus incana,8.0,10.0,20.1,100.0,0.4,Not Applicable
26653310,St Annes Park,361998.14,172429.68,361998.14,172429.68,361998.14,172429.68,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,10.0,20.1,100.0,0.44,Not Applicable
26653311,St Annes Park,361995.39,172422.08,361995.39,172422.08,361995.39,172422.08,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,10.0,20.1,100.0,0.43,Not Applicable
26653312,St Annes Park,361987.9,172419.89,361987.9,172419.89,361987.9,172419.89,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,11.0,20.1,100.0,0.44,Not Applicable
26653313,St Annes Park,361981.0,172415.48,361981.0,172415.48,361981.0,172415.48,Liriodendron tulipifera,Tulip Tree,Tulip tree,Liriodendron tulipifera,,,,,0.06,Planting Season 15/16
26653314,St Annes Park,361973.01,172424.24,361973.01,172424.24,361973.01,172424.24,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,10.0,12.0,100.1,200.0,0.4,Not Applicable
26653315,St Annes Park,361970.65,172419.72,361970.65,172419.72,361970.65,172419.72,Platanus x acerifolia,Plane,London plane,Platanus x acerifolia,12.0,14.0,100.1,200.0,0.48,Not Applicable
26653316,St Annes Park,361957.75,172396.92,361957.75,172396.92,361957.75,172396.92,Tilia x euchlora,Lime,Crimean lime,Tilia x euchlora,9.0,9.0,20.1,100.0,0.38,Not Applicable
26653317,St Annes Park,361952.37,172371.96,361952.37,172371.96,361952.37,172371.96,Acer platanoides,Maple,Norway maple,Acer platanoides,10.0,12.0,100.1,200.0,0.52,Not Applicable
